Name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Ethyl acrylate,10.071527777777778,-0.35879629629629606,10.071527777777778,0.35879629629629606,0.3775448287483148,100.11699999999999,92.05299999999998,100.052429496,40,0,0.3296277829557422,-0.46284039207159905,0.46284039207159905,0.3296277829557422,2.0,2.5714285714285716,2.7142857142857144,16.531305993255017,10.648619974721354,1.860904874302375,-1.9028980120894177,1.7394950605846693,-1.9685840017472003,5.805809999616545,-0.13669030575299798,3.172899533850818,76.14933958998697,5.698670612749268,4.3080604124904465,4.3080604124904465,3.308060412490447,2.1009536313038994,2.1009536313038994,0.9561724408530002,0.9561724408530002,0.45326313239628546,0.45326313239628546,0.20118446353109132,0.20118446353109132,-0.79,31.916635235956914,6.210000000000001,3.401938579654511,3.0288906629955825,42.78448378278237,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.578935683598497,6.923737199690624,6.076020106833881,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.923737199690624,6.606881964512918,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,6.923737199690624,12.654955790432378,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,6.076020106833881,0.0,6.923737199690624,0.0,11.315798637398547,0.0,4.434027777777778,0.0,10.071527777777778,0.0,0.0,-0.35879629629629606,0.0,1.1423611111111112,5.3775462962962965,0.0,0.4,7,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.7355,26.829999999999988,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Z-Ethyl-O,N,N-azoxymethane",9.930555555555555,0.4409722222222223,9.930555555555555,0.4409722222222223,0.26254814044525127,88.10999999999999,80.04599999999999,88.063662876,36,0,0.1772429770537461,-0.6000136957580298,0.6000136957580298,0.1772429770537461,1.8333333333333333,2.3333333333333335,2.3333333333333335,16.492475816362813,10.815943933106416,1.751855869363948,-1.8906412650087216,1.655587531294072,-1.9500278333897914,4.027733811374204,-0.5241525033613872,3.2188150560434132,59.813537528125096,4.99156383156272,4.009782262650326,4.009782262650326,2.808060412490447,1.8531223285383986,1.8531223285383986,0.8683982252205005,0.8683982252205005,0.4935918154409721,0.4935918154409721,0.14142135623730948,0.14142135623730948,-0.6000000000000001,19.800269059780252,5.4,2.6272727272727274,1.6941176470588244,36.874156839381165,5.20725302477729,0.0,6.544756405912575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860679246588415,12.037987325320021,0.0,7.04767198267719,4.860679246588415,0.0,0.0,0.0,5.114250125629398,6.923737199690624,13.592428388589765,5.20725302477729,0.0,0.0,0.0,0.0,0.0,0.0,18.45310763517818,0.0,5.20725302477729,6.923737199690624,5.114250125629398,0.0,0.0,0.0,38.43,0.0,5.20725302477729,0.0,0.0,11.40543565250099,0.0,7.04767198267719,6.923737199690624,0.0,5.114250125629398,0.0,0.0,0.0,0.625,13.215277777777779,0.0,0.0,0.0,0.0,2.1909722222222223,1.46875,1.0,6,0,3,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0.5986,22.52039999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-Ethyl-l-cysteine,10.066809334845049,-0.920416666666666,10.066809334845049,0.5057870370370371,0.596996208092774,149.215,138.12699999999998,149.051049592,54,0,0.32083212921756027,-0.4800637681968805,0.4800637681968805,0.32083212921756027,1.8888888888888888,2.4444444444444446,2.7777777777777777,32.16649041681861,10.376126071557518,2.086520538875468,-2.0181693276741517,1.9881905425284199,-2.3194846418848587,7.988311295627954,-0.13742904182652144,3.2659073992264416,96.95878455585176,7.276020881938894,5.332624277180031,6.149120858107757,4.180739212552622,2.742444751750093,3.8971452901293446,1.6041966867763917,2.9231285797632127,0.8187310608727918,1.8217983681287122,0.3161065675375992,0.9483197026127973,-0.22000000000000006,80.20139955580649,8.779999999999998,4.6392732499312475,4.294138817480717,58.617776060033705,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,11.761884949391115,0.0,6.923737199690624,5.752853606746789,5.752853606746789,0.0,9.901064578912528,17.731190237342965,0.0,0.0,5.733667477162185,12.965578028838586,11.505707213493578,0.0,0.0,0.0,5.733667477162185,0.0,0.0,11.761884949391115,28.62338072543409,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,63.31999999999999,12.011146117099809,4.794537184071822,0.0,0.0,5.752853606746789,5.752853606746789,11.761884949391115,0.0,6.923737199690624,0.0,10.84019487200289,0.0,1.5387037037037035,10.066809334845049,8.270290060468632,5.182175925925926,0.5030092592592601,-0.6991203703703703,0.0,1.9714654195011339,0.0,0.8,9,3,3,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0.15140000000000003,38.61019999999999,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Di(p-ethylphenyl)dichloroethane,6.225595430559054,-0.44911753590325043,6.225595430559054,0.02328294280675225,0.6172082954661593,307.264,287.1039999999999,306.094206,106,0,0.11822310785823512,-0.104336402437943,0.11822310785823512,0.104336402437943,0.7,1.05,1.3,35.53916854699721,9.909417352752913,2.2079933327783348,-2.19470027395263,2.333135481867087,-2.0899409373406663,6.445705658565282,0.8826666005800867,2.3332777784938163,478.84960987081564,14.535169427003234,11.94364520028781,13.45550309232472,9.651397005390978,7.111174136646425,7.9840456975903935,5.002395854635397,6.166177364388226,3.746144801563912,4.250097432242883,2.404758861261693,2.9866732352243397,-0.9799999999999995,37196.08031745863,15.409620369640349,7.149953358561605,3.561658662211786,131.28468246570398,0.0,4.836269690250055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,62.37841094707413,35.09544921264,5.917906046161393,0.0,0.0,23.20187978046503,0.0,0.0,0.0,37.443293381644715,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,23.20187978046503,4.836269690250055,12.841643245852019,0.0,42.019186412330626,48.53093654769288,0.0,0.0,0.0,0.0,4.836269690250055,0.0,0.0,5.917906046161393,0.0,12.841643245852019,22.253805966787983,0.0,0.0,62.37841094707413,23.20187978046503,0.0,12.451190861118109,-0.44911753590325043,0.0,4.992544968859905,0.02328294280675225,17.142442365835223,2.085956790123457,4.30925516271536,0.0,0.3333333333333333,20,0,0,0,0,0,2,0,2,0,0,2,5,0,0,0,2,5.747000000000004,88.97700000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethyl-3-methyl-3-phenylglycidate,11.447044595616024,-0.4925462962962963,11.447044595616024,0.2742101284958427,0.5594241086868413,206.24099999999999,192.12899999999996,206.094294308,80,0,0.33820895192166495,-0.46396947742656935,0.46396947742656935,0.33820895192166495,1.4666666666666666,2.1333333333333333,2.7333333333333334,16.65144905445805,9.974996232691518,2.5866835437042037,-2.052109715452034,2.4573396080978185,-2.182198128767308,5.793299828606473,-0.14411148281899983,2.102105018788475,360.389798120526,10.88890505706126,8.895953267715893,8.895953267715893,7.181687205347859,5.081890483585256,5.081890483585256,3.723014707234063,3.723014707234063,2.65341664253509,2.65341664253509,1.690247424950611,1.690247424950611,-1.35,4745.072002244203,10.177437710398491,3.6629127575484435,1.7479962172089583,89.00383721140493,9.473725907600098,5.601050810983688,6.103966387748303,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,19.410925891078243,0.0,6.606881964512918,14.268263091671919,5.969305287951849,0.0,0.0,0.0,25.55249159811324,6.606881964512918,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,18.68015364021307,19.869313902655605,0.0,19.410925891078243,30.33183534230805,0.0,0.0,0.0,38.83,11.70501719873199,4.794537184071822,0.0,5.969305287951849,6.606881964512918,5.563451491696996,0.0,6.923737199690624,37.255572541998674,0.0,9.473725907600098,10.34912958238851,0.0,11.447044595616024,0.0,0.524169501133787,-0.2742101284958427,9.72422343474427,-0.4445833333333338,4.090893014613252,0.0,0.4166666666666667,15,0,3,0,1,1,1,0,1,3,0,3,3,0,1,1,2,1.8637,55.30000000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethylbenzene,2.162037037037037,1.1397222222222223,2.162037037037037,1.1397222222222223,0.5147578217927745,106.16799999999996,96.08799999999998,106.07825032,42,0,-0.03074408282510195,-0.06224874165506165,0.06224874165506165,0.03074408282510195,1.125,1.75,2.125,13.856596938329892,10.170710312539828,1.7943577512861228,-1.8917512520057715,1.9631405576194025,-1.73342650034674,5.1331381704563555,1.140415220080154,2.8320858350070908,141.38429890473827,5.819990956308912,5.093858127134677,5.093858127134677,3.931851652578137,2.971343774302781,2.971343774302781,1.839151950246763,1.839151950246763,1.251072952541352,1.251072952541352,0.7137128315712066,0.7137128315712066,-0.78,91.36757727918736,5.358504155124653,2.50834780755501,1.0935372033822537,50.16128734829017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.255572541998674,11.984273114623004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,12.487188691387619,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.563451491696996,0.0,6.06636706846161,31.18920547353706,0.0,0.0,0.0,0.0,0.0,1.4097222222222223,0.0,10.455185185185186,1.1397222222222223,2.162037037037037,0.0,0.25,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.2490000000000006,35.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethylene oxide,4.5,1.0,4.5,1.0,0.3490215851763434,44.053,40.021,44.026214748,18,0,0.07011439546557022,-0.37666763607345255,0.37666763607345255,0.07011439546557022,1.3333333333333333,1.6666666666666667,1.6666666666666667,16.56219128911242,11.010999999999994,1.9352115167924753,-1.2417647574003587,1.8429053014071384,-1.2034999999999993,4.363108021690151,0.4748919783098472,2.25,7.509775004326937,2.121320343559643,1.822461852836958,1.822461852836958,1.5,1.0773502691896257,1.0773502691896257,0.6123724356957945,0.6123724356957945,0.20412414523193148,0.20412414523193148,0.0,0.0,-0.04,8.75488750216347,1.297837837837838,0.20616508400292186,0.003402777777777784,19.21190721820381,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,12.53,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,4.736862953800049,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0.016600000000000004,10.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethylene thiourea (ETU),4.696759259259259,0.7870370370370372,4.696759259259259,0.7870370370370372,0.40178338478966236,102.16199999999999,96.114,102.02516919199999,34,0,0.16591776318940787,-0.36096706580360566,0.36096706580360566,0.16591776318940787,1.3333333333333333,1.8333333333333333,2.0,32.09204591220339,10.708359102736686,1.9802060439922275,-1.85305569360421,1.710840286660551,-2.192942609258714,7.797987127190825,0.9417692568556586,2.3673518510178746,63.19344939991072,4.405777393935816,3.322461852836958,4.138958433764683,2.893846850117352,1.9112309264184788,2.3194792168823417,1.182677535825205,1.5909258262890682,0.6961142625940433,0.9847893971888559,0.4145620726159657,0.6186862178478971,-0.31000000000000005,33.548875021634686,3.8657469244288225,1.4268336383196925,0.5965937380602865,41.9218087175145,10.633577208012662,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,13.08951281182515,0.0,0.0,17.330310327771453,0.0,10.633577208012662,0.0,0.0,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,12.217873443046695,18.20194969654991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,18.20194969654991,0.0,0.0,0.0,10.633577208012662,12.217873443046695,0.0,4.696759259259259,0.0,6.666666666666667,0.0,0.0,0.0,0.0,1.9699074074074074,0.0,0.6666666666666666,6,2,2,0,1,1,0,0,0,1,2,3,0,0,1,1,1,-0.5359000000000003,28.6034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Vinyl-1-cyclohexene diepoxide,5.430416666666667,0.6158796296296294,5.430416666666667,0.6158796296296294,0.5065501878194335,140.182,128.08599999999998,140.083729624,56,0,0.08450861151154992,-0.3728265793219472,0.3728265793219472,0.08450861151154992,1.0,1.9,2.6,16.598950922981764,9.871390619835465,2.475503534408073,-2.1484239680111052,2.427665222856002,-2.1736726855666793,4.955162714287966,0.2786759508207497,1.6488581993028735,153.33658100079688,6.552041763877789,5.954324782432419,5.954324782432419,4.932652990377571,4.203690034767343,4.203690034767343,3.6579033534426832,3.6579033534426832,2.929582303011324,2.929582303011324,2.1003998715762187,2.1003998715762187,-0.08,826.8244026301982,5.555061483716949,1.7423652742346938,0.789325749906761,60.50344282703186,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.180370914939424,0.0,24.91878112775783,9.473725907600098,0.0,0.0,0.0,5.917906046161393,37.574364032022935,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.91878112775783,9.473725907600098,5.917906046161393,19.26246486877803,0.0,0.0,0.0,0.0,25.06,0.0,0.0,0.0,0.0,18.31189916324491,12.52478801067431,19.26246486877803,0.0,0.0,0.0,9.473725907600098,10.689675925925926,0.0,0.0,0.0,0.0,0.8368055555555554,0.0,5.790925925925926,1.015925925925926,0.0,1.0,10,0,2,1,2,3,0,0,0,2,0,2,1,1,2,3,3,0.9527,35.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Ethylhexanol,8.752651171579743,0.3715277777777779,8.752651171579743,0.3715277777777779,0.6045431522728564,130.231,112.08699999999997,130.135765196,56,0,0.0458662459549641,-0.3960883514176953,0.3960883514176953,0.0458662459549641,1.3333333333333333,2.0,2.3333333333333335,16.250976177500252,10.00801710598075,2.009387876161716,-2.0824731193588426,2.099064609468845,-2.0286922456585303,4.530245215649565,0.2122003520641338,3.0922461946023914,48.52932501298081,7.112884175122364,6.560097770622322,6.560097770622322,4.346065214951232,3.9551861997815223,3.9551861997815223,2.5990764052714432,2.5990764052714432,1.8014749852258547,1.8014749852258547,0.917309962849784,0.917309962849784,-0.04,99.31601294519112,8.960000000000003,6.08562814070352,4.462512562814072,58.088079580801804,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,12.338727669087403,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,39.53076089108528,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.917906046161393,39.53076089108528,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,12.52478801067431,6.4208216229260096,19.26246486877803,0.0,0.0,13.847474399381248,5.106527394840706,0.0,0.0,0.0,8.752651171579743,0.0,0.5601388888888886,0.0,4.828935185185185,4.6916080876795165,0.0,1.0,9,1,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,2.1951000000000005,40.3918,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Di(2-ethylhexyl)adipate,11.797764221685927,-0.139881065427637,11.797764221685927,0.13988106542763612,0.23035616374928256,370.5740000000002,328.2380000000001,370.308309824,154,0,0.30528790637448405,-0.46537970971815246,0.46537970971815246,0.30528790637448405,0.6538461538461539,1.0384615384615385,1.3461538461538463,16.53660065079718,10.004429694140901,2.118181978532832,-2.147359809026395,2.146904501831467,-2.1452388223340555,5.701490797104957,-0.14700816104573058,3.731744715310046,320.0514102666709,19.623109575743264,17.687188636846372,17.687188636846372,12.565610567764073,10.878870498833269,10.878870498833269,7.406136623843764,7.406136623843764,5.058400334901913,5.058400334901913,2.9008232514090047,2.9008232514090047,-1.06,367646.47554631915,24.940000000000005,17.358643756727396,14.14535517104092,160.95317008925963,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,66.21987853631856,37.51909858402682,12.841643245852019,13.213763929025836,19.06280027574374,11.938610575903699,0.0,0.0,11.835812092322787,104.74480827387463,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,19.06280027574374,11.835812092322787,104.74480827387463,0.0,0.0,0.0,0.0,52.60000000000001,0.0,9.589074368143644,0.0,11.938610575903699,50.73286251305266,25.683286491704038,25.683286491704038,0.0,0.0,27.694948798762496,9.473725907600098,10.750134083281145,0.0,23.595528443371855,0.0,0.0,0.6796776258345941,0.0,11.260354973830335,9.714304873682078,0.0,0.9090909090909091,26,0,4,0,0,0,0,0,0,4,0,4,17,0,0,0,0,6.066000000000007,106.99800000000009,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Di(2-ethylhexyl) phthalate,12.56978222560068,-0.44396020432456207,12.56978222560068,0.29115856219030833,0.3433083562994692,390.5640000000003,352.26000000000016,390.277009696,158,0,0.3385161286350641,-0.4617829068048831,0.4617829068048831,0.3385161286350641,0.75,1.1428571428571428,1.4642857142857142,16.539816761429716,10.001028122176475,2.206148135422535,-2.1656982285674276,2.178481497162466,-2.189415324235853,6.026330627460064,0.03813371972314513,2.6905904564648386,530.7228097510646,20.777810114122516,18.168162588858685,18.168162588858685,13.565610567764073,10.999113986836347,10.999113986836347,7.575511645914164,7.575511645914164,5.353703916342759,5.353703916342759,3.177910414975333,3.177910414975333,-1.8399999999999999,1339602.8616684997,24.198226299694188,14.19947922081137,8.450621957950466,170.55049583773723,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,78.35261267324178,36.81018947509803,0.0,24.340666912419827,19.06280027574374,11.938610575903699,0.0,0.0,11.835812092322787,79.06152178217057,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,11.835812092322787,99.7774991337082,24.26546827384644,0.0,0.0,0.0,52.60000000000001,11.938610575903699,9.589074368143644,0.0,0.0,36.17647900474261,51.36657298340809,0.0,24.26546827384644,0.0,27.694948798762496,9.473725907600098,11.044333203973355,0.0,25.13956445120136,0.0,0.5823171243806167,-0.1529355583833737,6.774134486745417,8.609120099155762,9.336799526260199,0.0,0.6666666666666666,28,0,4,0,0,0,1,0,1,4,0,4,14,0,0,0,1,6.433000000000007,113.61900000000009,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Ethylnitroso-3-(2-hydroxyethyl)-urea,10.774166666666666,-0.5865277777777773,10.774166666666666,0.12981481481481483,0.43803084613506577,161.161,150.07299999999998,161.080041212,64,0,0.33997782311703,-0.3945429647242904,0.3945429647242904,0.33997782311703,1.7272727272727273,2.3636363636363638,2.727272727272727,16.302687544278978,10.629535201462827,2.0857667289535984,-2.097974534970689,1.8697792122371326,-2.3697003939192407,5.7305984257017855,0.1971222919003806,3.6936844515594682,138.93433232624653,8.69023444431199,6.279457710987243,6.279457710987243,5.256748817474191,3.2534208326304634,3.2534208326304634,1.7529487208104377,1.7529487208104377,1.0205557122263655,1.0205557122263655,0.49251224572961655,0.49251224572961655,-1.17,251.66716234355823,9.83,5.602439715240473,3.511924717513763,64.12933919593262,10.423315998847038,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,5.008912523954532,4.907065243988282,0.0,6.923737199690624,13.08951281182515,11.892766685475626,9.901064578912528,6.031114512338072,0.0,10.325701127960862,5.2858847209627084,6.923737199690624,19.696394776338067,4.907065243988282,0.0,0.0,5.316788604006331,4.794537184071822,0.0,0.0,35.84294920747138,0.0,4.907065243988282,6.923737199690624,5.2858847209627084,0.0,0.0,0.0,82.0,6.031114512338072,9.701602428060104,0.0,19.696394776338067,0.0,5.008912523954532,0.0,6.923737199690624,0.0,10.60267332496904,5.106527394840706,0.0,0.0,20.667453231292516,13.75866543839758,0.0,0.0,-0.5865277777777773,0.0,1.8270757747543462,0.0,0.8,11,2,6,0,0,0,0,0,0,4,2,6,4,0,0,0,0,-0.3084000000000002,38.65950000000001,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
